City,Datetime,Station,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Bangalore,2015-06-19,Station_B1,139.2,381.6,5.7,112.1,137.4,1.0,7.91,70.9,161.5,6.04,4.96,9.01,138.6,Good
Bangalore,2015-06-19,Station_B2,232.4,300.2,152.5,117.4,75.0,22.3,6.27,89.8,78.4,18.03,14.27,9.76,155.2,Moderate
Delhi,2015-06-20,Station_D1,420.2,199.6,62.5,25.2,231.1,28.5,5.03,92.4,173.0,11.18,17.27,0.5,168.8,Good
Delhi,2015-06-20,Station_D2,393.7,104.3,176.1,137.8,71.4,4.3,4.62,3.0,68.6,5.97,5.65,8.2,56.5,Satisfactory
Mumbai,2015-06-20,Station_M1,52.3,433.9,170.9,34.7,26.8,22.5,5.87,81.4,41.8,19.31,28.32,3.6,241.6,Very Poor
Mumbai,2015-06-20,Station_M2,232.8,460.1,25.0,108.0,97.6,31.7,7.02,7.7,116.5,12.15,24.46,5.89,311.2,Good
Chennai,2015-06-20,Station_C1,129.7,29.8,177.9,144.8,46.0,13.2,9.01,5.3,0.4,9.96,26.75,7.57,407.0,Satisfactory
Chennai,2015-06-20,Station_C2,355.2,434.1,63.4,48.1,91.0,48.1,5.02,61.8,76.3,0.47,1.34,0.34,77.3,Moderate
Kolkata,2015-06-20,Station_K1,451.6,76.0,79.1,117.0,81.0,12.9,6.23,69.7,51.5,15.77,1.34,9.93,183.8,Good
Kolkata,2015-06-20,Station_K2,12.7,213.9,61.6,23.2,105.5,29.7,6.33,49.0,163.0,13.29,9.19,7.19,375.2,Severe
Bangalore,2015-06-20,Station_B1,271.5,308.9,54.8,98.6,108.3,25.6,3.34,99.0,110.3,0.38,9.37,0.75,348.0,Moderate
Bangalore,2015-06-20,Station_B2,255.4,526.8,40.1,68.7,123.0,48.1,7.19,26.8,156.9,14.88,23.95,0.97,123.2,Poor
Delhi,2015-06-21,Station_D1,96.4,228.1,152.8,44.7,28.3,34.5,1.24,11.2,178.0,18.81,9.74,7.94,461.2,Satisfactory
Delhi,2015-06-21,Station_D2,413.5,551.4,30.0,70.2,168.8,16.8,1.65,40.5,75.5,19.98,22.22,4.64,47.0,Very Poor
Mumbai,2015-06-21,Station_M1,249.3,418.8,65.2,66.7,154.0,43.3,7.52,28.7,195.9,12.21,28.43,7.83,294.2,Moderate
Mumbai,2015-06-21,Station_M2,155.0,359.0,108.3,48.3,61.5,11.5,0.54,9.4,26.1,13.02,19.84,9.16,401.7,Good
Chennai,2015-06-21,Station_C1,394.9,472.2,74.4,71.6,25.1,46.7,3.06,1.7,11.8,14.75,18.36,0.1,219.4,Satisfactory
Chennai,2015-06-21,Station_C2,238.8,570.6,124.6,140.7,172.2,31.2,2.07,95.5,162.5,17.88,5.06,7.84,343.9,Moderate
Kolkata,2015-06-21,Station_K1,412.1,505.6,22.4,97.3,224.4,47.0,8.22,31.1,39.8,1.52,12.87,3.57,244.0,Satisfactory
Kolkata,2015-06-21,Station_K2,206.9,221.5,175.5,134.1,130.9,36.0,1.95,62.7,48.5,7.55,7.12,1.75,233.9,Poor
Bangalore,2015-06-21,Station_B1,378.9,334.7,92.1,120.0,175.4,26.0,0.64,79.2,119.8,7.14,22.84,0.95,148.3,Severe
Bangalore,2015-06-21,Station_B2,13.2,340.4,101.9,60.0,237.0,15.6,6.96,18.6,61.9,17.48,15.18,2.45,375.6,Severe
Delhi,2015-06-22,Station_D1,412.3,241.3,49.6,117.3,100.5,40.2,6.81,39.0,110.9,0.73,19.35,2.99,12.5,Very Poor
Delhi,2015-06-22,Station_D2,72.2,415.8,71.8,51.2,244.7,47.1,8.1,91.1,47.6,2.56,16.18,4.88,99.5,Poor
Mumbai,2015-06-22,Station_M1,205.7,159.5,22.9,20.3,50.5,10.5,4.33,44.0,24.8,17.66,25.05,2.96,430.2,Moderate
Mumbai,2015-06-22,Station_M2,469.2,293.4,184.9,69.4,41.9,16.4,0.41,65.6,87.2,8.33,10.01,2.56,468.0,Moderate
Chennai,2015-06-22,Station_C1,290.6,190.5,5.9,100.7,56.2,6.2,1.72,45.2,34.7,17.18,0.64,4.96,480.4,Severe
Chennai,2015-06-22,Station_C2,477.7,360.0,36.4,38.2,241.2,31.5,8.77,2.2,35.4,16.46,7.61,7.12,375.2,Moderate
Kolkata,2015-06-22,Station_K1,190.7,475.9,7.2,23.4,125.8,18.4,8.09,72.0,106.1,2.55,26.14,6.24,127.4,Severe
Kolkata,2015-06-22,Station_K2,310.6,448.5,66.7,140.7,162.6,38.4,5.75,92.3,178.9,11.27,1.15,9.17,391.5,Very Poor
Bangalore,2015-06-22,Station_B1,425.4,463.0,121.6,148.6,245.0,34.3,3.97,7.8,183.6,8.9,21.34,9.69,285.5,Satisfactory
Bangalore,2015-06-22,Station_B2,436.5,114.2,188.1,62.6,148.6,47.8,9.49,27.9,166.9,0.12,25.7,0.57,233.5,Moderate
Delhi,2015-06-23,Station_D1,429.9,440.6,86.1,144.0,103.8,24.6,8.03,66.6,76.0,7.83,20.74,8.0,307.9,Moderate
Delhi,2015-06-23,Station_D2,74.2,233.2,92.8,86.5,197.0,44.4,2.99,48.9,76.8,3.81,5.51,1.52,318.0,Severe
Mumbai,2015-06-23,Station_M1,0.7,85.4,66.4,111.0,141.6,17.8,0.18,67.8,32.2,17.68,14.16,7.14,284.1,Satisfactory
Mumbai,2015-06-23,Station_M2,230.0,506.8,54.2,38.0,208.1,16.7,3.93,97.1,13.0,12.84,2.35,3.43,332.3,Poor
Chennai,2015-06-23,Station_C1,371.0,343.3,83.7,30.1,247.8,40.5,0.53,63.0,120.3,3.56,0.02,5.13,317.3,Moderate
Chennai,2015-06-23,Station_C2,140.5,232.0,34.5,92.3,80.3,6.9,3.2,68.5,145.6,11.3,9.35,4.95,475.3,Severe
Kolkata,2015-06-23,Station_K1,116.4,254.3,141.5,46.7,201.0,35.5,8.57,26.0,1.7,13.46,27.22,0.25,412.1,Severe
Kolkata,2015-06-23,Station_K2,37.9,401.1,30.9,19.4,37.1,15.7,3.51,46.9,86.7,0.35,2.85,3.85,478.9,Severe
Bangalore,2015-06-23,Station_B1,171.1,191.9,24.5,52.2,201.2,17.4,3.42,35.0,94.6,10.88,17.36,4.05,309.2,Good
Bangalore,2015-06-23,Station_B2,171.1,312.5,31.7,120.4,10.2,7.6,7.5,38.3,10.6,8.48,10.83,4.22,314.0,Severe
Delhi,2015-06-24,Station_D1,5.1,338.5,32.8,10.9,212.5,32.9,6.26,1.6,145.8,12.75,24.54,8.9,61.2,Good
Delhi,2015-06-24,Station_D2,245.0,231.6,152.8,1.6,41.1,26.6,8.34,89.3,77.1,6.65,3.7,9.49,370.5,Poor
Mumbai,2015-06-24,Station_M1,33.0,492.6,141.1,112.9,61.6,18.3,7.71,89.9,36.6,14.53,28.75,6.59,234.2,Poor
Mumbai,2015-06-24,Station_M2,225.7,288.8,33.7,120.6,40.4,46.8,6.41,71.2,104.3,1.29,26.71,6.18,175.4,Severe
Chennai,2015-06-24,Station_C1,356.0,244.4,187.8,61.6,179.5,18.6,2.2,73.1,141.2,19.82,25.09,4.09,29.1,Severe
Chennai,2015-06-24,Station_C2,274.6,37.6,108.3,66.0,90.7,7.6,9.75,93.3,187.4,13.41,21.33,8.51,231.8,Very Poor
Kolkata,2015-06-24,Station_K1,314.9,334.0,72.8,84.4,52.2,0.3,9.36,23.7,32.9,12.63,3.22,6.12,347.7,Very Poor
Kolkata,2015-06-24,Station_K2,427.2,155.0,129.7,116.6,171.8,33.8,5.51,63.1,141.0,12.15,6.62,2.16,196.8,Very Poor
Bangalore,2015-06-24,Station_B1,212.4,470.3,76.9,73.4,2.7,47.6,2.12,86.2,120.3,7.46,11.81,8.93,151.5,Good
Bangalore,2015-06-24,Station_B2,446.4,241.4,38.4,27.1,113.5,10.1,1.97,41.7,46.5,2.86,6.33,3.79,126.0,Moderate
Delhi,2015-06-25,Station_D1,155.5,181.5,68.5,23.0,247.6,43.6,9.94,79.3,92.3,17.04,19.64,6.19,35.6,Poor
Delhi,2015-06-25,Station_D2,441.6,146.3,181.3,149.6,52.8,29.3,3.44,82.4,35.9,14.32,16.9,2.24,431.3,Very Poor
Mumbai,2015-06-25,Station_M1,420.1,305.8,124.4,59.6,142.8,23.2,8.92,96.0,198.1,10.36,25.84,5.95,138.4,Moderate
Mumbai,2015-06-25,Station_M2,180.7,49.6,130.1,123.2,202.1,24.8,7.16,71.2,106.5,18.02,16.83,2.3,257.0,Severe
Chennai,2015-06-25,Station_C1,194.3,213.7,32.5,72.9,22.7,48.2,9.17,59.5,145.5,19.21,7.04,0.1,105.8,Satisfactory
Chennai,2015-06-25,Station_C2,186.1,412.5,23.8,132.1,24.8,34.3,1.18,71.9,158.3,12.97,27.99,5.72,348.7,Poor
Kolkata,2015-06-25,Station_K1,305.7,75.5,158.2,22.6,214.7,23.5,4.68,60.2,123.5,13.26,16.19,9.48,184.2,Severe
Kolkata,2015-06-25,Station_K2,437.9,153.2,45.0,91.0,45.3,2.7,5.35,84.2,78.0,5.6,19.84,9.81,130.1,Very Poor
Bangalore,2015-06-25,Station_B1,254.0,254.2,160.8,148.0,217.8,2.9,2.84,49.2,134.6,16.88,16.65,6.55,351.2,Severe
Bangalore,2015-06-25,Station_B2,166.4,125.9,22.5,130.2,42.0,6.1,5.35,95.6,26.8,2.61,25.3,4.44,445.1,Severe
Delhi,2015-06-26,Station_D1,313.5,392.5,122.3,18.9,106.2,2.8,8.41,47.7,123.0,3.76,1.21,0.75,186.2,Good
Delhi,2015-06-26,Station_D2,291.6,598.2,182.6,146.3,52.6,3.2,5.99,86.4,131.2,7.93,17.73,1.22,458.9,Moderate
Mumbai,2015-06-26,Station_M1,16.3,275.6,90.5,96.5,19.6,12.2,7.93,61.2,2.2,5.15,3.92,3.04,211.7,Severe
Mumbai,2015-06-26,Station_M2,64.9,70.4,53.4,103.3,114.1,26.6,6.83,50.0,173.7,11.38,7.93,2.33,450.1,Good
Chennai,2015-06-26,Station_C1,28.7,209.4,75.1,76.8,178.5,32.0,1.18,7.6,119.5,9.32,15.43,4.73,478.4,Very Poor
Chennai,2015-06-26,Station_C2,92.1,536.3,57.9,59.2,69.1,17.7,5.64,22.4,60.3,11.33,11.05,4.34,456.3,Good
Kolkata,2015-06-26,Station_K1,320.8,560.6,168.8,47.0,79.4,20.6,5.72,21.2,30.7,6.73,0.42,6.42,453.3,Good
Kolkata,2015-06-26,Station_K2,303.6,363.7,178.0,56.5,182.2,21.3,2.29,41.6,171.2,19.91,0.33,7.28,329.2,Very Poor
Bangalore,2015-06-26,Station_B1,151.9,580.2,15.0,129.1,151.9,24.5,5.68,96.2,109.9,18.41,12.12,8.61,260.1,Satisfactory
Bangalore,2015-06-26,Station_B2,412.8,423.8,133.3,100.8,58.4,33.8,6.64,85.5,2.8,1.6,11.63,6.57,301.2,Very Poor
Delhi,2015-06-27,Station_D1,93.0,578.4,112.5,133.8,215.4,38.6,9.98,86.0,95.7,11.86,4.07,9.14,96.6,Very Poor
Delhi,2015-06-27,Station_D2,192.0,140.6,148.0,75.2,1.0,9.7,7.9,83.1,198.7,19.77,16.86,9.51,373.4,Moderate
Mumbai,2015-06-27,Station_M1,61.9,588.3,41.8,12.9,81.3,33.1,3.32,41.1,98.1,12.55,24.59,3.34,359.2,Satisfactory
Mumbai,2015-06-27,Station_M2,174.5,354.5,76.7,78.9,146.0,4.2,9.19,84.3,107.7,1.11,25.07,8.39,351.3,Severe
Chennai,2015-06-27,Station_C1,352.9,394.8,3.0,9.2,9.5,27.8,5.38,53.0,127.1,9.32,21.93,2.67,331.6,Moderate
Chennai,2015-06-27,Station_C2,50.8,232.7,6.3,137.6,41.4,13.3,0.1,61.0,118.1,13.18,18.39,2.88,154.2,Poor
Kolkata,2015-06-27,Station_K1,42.7,140.5,79.9,39.2,202.7,22.9,6.33,91.3,14.3,13.93,7.38,7.9,136.7,Good
Kolkata,2015-06-27,Station_K2,167.5,443.6,0.3,60.6,145.8,24.7,3.38,66.2,168.1,6.73,11.45,9.78,5.4,Severe
Bangalore,2015-06-27,Station_B1,73.7,381.3,128.8,12.4,154.2,11.9,5.53,13.7,182.0,2.27,9.41,6.92,202.4,Very Poor
Bangalore,2015-06-27,Station_B2,41.2,190.6,49.1,45.4,75.3,15.8,6.41,33.4,7.5,2.94,7.05,0.56,400.8,Satisfactory
Delhi,2015-06-28,Station_D1,118.6,132.8,13.1,115.0,224.7,25.2,9.83,80.5,106.2,11.21,0.69,6.99,367.3,Severe
Delhi,2015-06-28,Station_D2,143.7,272.5,59.0,2.4,20.1,32.1,0.81,99.1,56.7,10.6,18.28,5.39,209.7,Good
Mumbai,2015-06-28,Station_M1,444.2,350.0,190.3,69.4,1.8,46.8,6.54,62.6,76.2,16.93,17.45,4.88,137.6,Satisfactory
Mumbai,2015-06-28,Station_M2,332.5,589.4,191.3,15.1,179.2,23.1,7.86,54.6,57.6,14.43,24.34,3.4,201.4,Good
Chennai,2015-06-28,Station_C1,254.0,482.6,98.8,99.2,215.1,41.7,9.65,2.6,132.5,6.57,10.62,2.83,304.6,Severe
Chennai,2015-06-28,Station_C2,148.8,173.0,44.9,46.0,176.6,10.6,7.7,41.3,39.8,3.66,9.04,1.41,129.7,Satisfactory
Kolkata,2015-06-28,Station_K1,381.7,318.4,31.6,46.2,136.2,29.9,5.76,23.4,63.6,8.84,20.78,5.51,230.8,Good
Kolkata,2015-06-28,Station_K2,393.2,76.0,35.7,20.0,241.5,12.3,7.03,74.1,123.3,11.61,9.33,3.57,19.6,Good
Bangalore,2015-06-28,Station_B1,268.0,182.7,86.6,50.8,244.2,5.1,5.93,74.0,172.1,8.72,29.67,7.62,420.4,Poor
Bangalore,2015-06-28,Station_B2,314.1,123.1,21.9,46.3,129.1,45.3,4.03,93.8,131.5,3.49,3.99,5.35,429.8,Poor
Delhi,2015-06-29,Station_D1,499.2,473.2,126.0,144.6,132.2,48.1,4.44,81.3,40.1,8.47,18.26,1.29,431.6,Poor
Delhi,2015-06-29,Station_D2,339.9,550.9,39.4,71.7,150.5,44.8,4.32,75.7,93.1,9.17,13.89,3.85,177.6,Very Poor
Mumbai,2015-06-29,Station_M1,44.3,401.7,49.9,26.8,128.9,4.5,5.47,56.7,168.2,5.51,13.04,2.12,243.1,Good
Mumbai,2015-06-29,Station_M2,494.9,443.4,70.9,84.5,192.6,49.9,5.49,6.0,139.3,12.19,10.9,9.25,449.3,Satisfactory
Chennai,2015-06-29,Station_C1,398.4,149.6,120.9,3.2,171.6,0.1,8.88,2.5,192.5,14.06,15.77,8.94,88.1,Satisfactory
Chennai,2015-06-29,Station_C2,427.9,453.0,90.5,38.1,237.2,24.0,8.23,52.8,118.2,13.41,10.94,2.57,485.7,Very Poor
Kolkata,2015-06-29,Station_K1,230.7,413.1,174.1,119.1,70.7,9.5,4.45,77.2,116.6,17.45,19.02,9.68,354.6,Satisfactory
Kolkata,2015-06-29,Station_K2,490.9,577.8,31.2,51.7,218.2,21.7,0.36,9.4,199.0,19.07,1.53,2.5,426.4,Good
Bangalore,2015-06-29,Station_B1,232.0,172.9,138.5,22.9,216.7,1.4,7.71,48.0,128.5,8.67,11.15,6.69,276.6,Very Poor
Bangalore,2015-06-29,Station_B2,186.4,543.4,79.0,130.0,27.3,29.6,7.09,49.0,67.0,3.68,7.58,1.72,332.7,Good
Delhi,2015-06-30,Station_D1,346.9,184.7,33.2,58.8,171.5,34.6,0.4,77.9,111.4,9.2,6.14,7.78,223.2,Very Poor
Delhi,2015-06-30,Station_D2,154.3,481.0,121.9,0.8,61.2,43.9,7.45,2.2,46.6,8.21,0.08,9.74,453.4,Poor
Mumbai,2015-06-30,Station_M1,89.6,515.0,127.8,72.2,145.3,2.7,2.87,17.7,43.0,15.77,8.54,4.33,20.7,Satisfactory
Mumbai,2015-06-30,Station_M2,317.4,51.0,119.7,138.3,194.0,47.4,0.18,3.1,17.5,15.22,12.44,7.68,399.3,Poor
Chennai,2015-06-30,Station_C1,284.7,486.6,165.5,32.5,230.4,26.7,0.8,58.1,135.5,14.08,20.54,8.01,120.7,Very Poor
Chennai,2015-06-30,Station_C2,137.3,266.9,6.0,122.5,76.7,24.5,8.62,52.0,98.3,17.09,19.63,0.39,134.9,Very Poor
Kolkata,2015-06-30,Station_K1,190.9,197.9,79.2,138.4,131.5,38.3,3.51,41.5,187.8,11.69,5.49,1.6,283.7,Satisfactory
Kolkata,2015-06-30,Station_K2,300.2,496.5,139.7,133.4,77.1,32.0,1.35,34.9,70.6,4.06,24.63,5.7,300.2,Satisfactory
Bangalore,2015-06-30,Station_B1,248.9,119.7,153.2,135.2,69.4,22.3,7.51,16.7,160.4,5.27,19.62,4.24,345.1,Severe
Bangalore,2015-06-30,Station_B2,260.8,373.6,29.0,53.5,225.5,5.8,9.99,64.9,186.7,18.7,16.65,1.17,363.8,Moderate
Delhi,2015-07-01,Station_D1,185.1,500.2,84.3,73.9,238.0,31.1,2.56,53.4,56.0,4.04,14.5,3.93,118.3,Satisfactory
Delhi,2015-07-01,Station_D2,245.6,477.5,151.7,113.7,218.2,11.9,3.17,28.8,72.1,1.87,27.14,7.84,49.1,Poor
Mumbai,2015-07-01,Station_M1,86.3,312.2,51.4,27.5,153.3,1.3,1.56,96.3,62.7,1.28,8.31,0.25,135.7,Good
Mumbai,2015-07-01,Station_M2,106.5,191.1,56.6,95.8,208.9,24.7,3.12,92.6,134.0,15.13,17.52,6.98,170.1,Satisfactory
Chennai,2015-07-01,Station_C1,294.2,420.0,164.0,67.1,62.4,36.8,4.37,21.8,173.1,7.22,12.4,2.14,138.2,Very Poor
Chennai,2015-07-01,Station_C2,235.4,448.0,122.4,52.5,202.4,23.6,3.63,24.4,192.7,0.23,18.81,8.37,46.2,Poor
Kolkata,2015-07-01,Station_K1,69.4,60.7,128.9,102.6,141.7,5.0,1.47,68.3,59.6,17.07,23.69,1.07,285.2,Good
Kolkata,2015-07-01,Station_K2,378.6,427.1,58.1,9.5,137.1,30.3,2.85,55.0,92.6,9.75,8.85,7.59,231.5,Very Poor
Bangalore,2015-07-01,Station_B1,217.8,587.8,11.4,149.4,68.9,49.1,2.11,82.8,86.0,16.89,12.51,3.96,73.3,Good
Bangalore,2015-07-01,Station_B2,45.7,511.5,157.0,135.1,200.6,37.9,8.47,6.8,32.0,0.11,13.27,0.75,94.5,Good
Delhi,2015-07-02,Station_D1,179.2,185.2,64.4,103.9,97.8,0.7,0.12,38.6,27.4,4.65,17.45,4.37,391.9,Moderate
Delhi,2015-07-02,Station_D2,292.6,563.6,138.9,83.9,198.7,20.2,8.32,17.3,154.9,13.91,14.07,3.81,432.2,Poor
Mumbai,2015-07-02,Station_M1,44.7,377.6,17.0,102.6,179.1,24.1,8.36,72.7,0.9,1.26,0.49,4.45,354.9,Satisfactory
Mumbai,2015-07-02,Station_M2,77.6,319.6,188.1,117.9,5.2,6.9,9.01,81.8,60.0,14.34,28.01,6.83,220.2,Poor
Chennai,2015-07-02,Station_C1,268.8,183.3,192.6,108.3,70.3,25.2,8.32,57.5,169.9,4.11,2.18,4.07,99.6,Good
Chennai,2015-07-02,Station_C2,133.2,98.9,9.1,131.9,92.2,35.3,4.49,55.5,17.9,16.25,19.13,3.56,112.0,Poor
Kolkata,2015-07-02,Station_K1,3.6,281.3,1.8,103.1,172.3,15.3,1.25,52.1,193.5,0.85,25.87,0.62,74.4,Satisfactory
Kolkata,2015-07-02,Station_K2,483.5,221.6,69.8,58.3,8.0,31.3,2.89,69.3,102.4,13.15,8.16,9.46,391.6,Severe
Bangalore,2015-07-02,Station_B1,31.7,163.5,11.9,55.9,97.2,24.6,3.17,64.2,183.2,4.67,25.31,4.79,378.2,Good
Bangalore,2015-07-02,Station_B2,282.1,27.9,56.9,38.5,84.5,27.7,3.19,28.3,124.6,15.51,3.26,8.87,461.5,Very Poor
Delhi,2015-07-03,Station_D1,246.2,256.6,136.5,64.0,193.9,10.6,9.69,88.0,93.4,13.52,24.74,2.26,203.6,Satisfactory
Delhi,2015-07-03,Station_D2,498.0,140.7,135.4,93.0,13.8,4.0,0.28,22.2,84.7,1.34,19.78,3.59,497.6,Severe
Mumbai,2015-07-03,Station_M1,221.3,154.9,150.9,139.1,87.9,14.8,8.47,8.0,61.9,8.76,25.37,3.4,160.4,Very Poor
Mumbai,2015-07-03,Station_M2,182.9,257.6,124.1,108.5,36.5,25.0,7.06,71.4,25.8,19.32,15.79,8.33,479.9,Satisfactory
Chennai,2015-07-03,Station_C1,483.1,575.5,115.0,124.5,238.2,19.5,6.75,41.5,108.2,19.52,14.26,9.78,317.4,Very Poor
Chennai,2015-07-03,Station_C2,38.7,295.4,136.9,112.3,44.0,16.2,3.8,9.5,42.3,7.07,15.36,1.87,143.5,Good
Kolkata,2015-07-03,Station_K1,343.5,491.5,85.9,108.8,26.9,38.9,2.38,6.6,145.3,19.18,23.47,7.49,244.0,Satisfactory
Kolkata,2015-07-03,Station_K2,200.3,134.0,54.9,65.2,212.6,15.1,4.62,91.9,111.9,17.46,17.04,4.98,56.9,Poor
Bangalore,2015-07-03,Station_B1,121.5,237.2,141.7,35.8,15.5,20.2,4.24,64.0,82.9,15.55,13.94,6.03,78.9,Good
Bangalore,2015-07-03,Station_B2,496.9,398.6,173.9,112.2,75.1,3.0,2.27,10.5,142.9,0.36,11.38,7.22,269.6,Moderate
Delhi,2015-07-04,Station_D1,386.1,259.0,125.6,100.3,81.8,3.4,7.95,95.4,101.6,3.18,20.88,9.89,39.1,Very Poor
Delhi,2015-07-04,Station_D2,371.4,279.1,164.4,89.1,224.3,31.4,8.75,30.8,98.8,4.55,16.77,2.44,454.4,Good
Mumbai,2015-07-04,Station_M1,157.7,380.1,69.7,79.7,83.1,38.4,5.23,69.3,33.5,3.02,13.46,1.0,410.8,Good
Mumbai,2015-07-04,Station_M2,365.9,349.2,28.1,126.7,129.6,21.3,7.47,14.9,14.6,4.06,1.97,6.07,85.4,Good
Chennai,2015-07-04,Station_C1,476.6,145.2,155.5,94.7,85.2,39.4,9.24,64.3,114.6,13.73,23.09,9.62,456.8,Poor
Chennai,2015-07-04,Station_C2,61.5,333.6,54.7,89.3,186.1,49.0,2.96,41.7,174.6,6.08,15.28,9.4,162.0,Good
Kolkata,2015-07-04,Station_K1,1.1,109.5,193.7,149.9,171.5,30.7,7.63,91.3,113.1,8.97,15.21,7.12,36.1,Severe
Kolkata,2015-07-04,Station_K2,266.2,34.0,119.6,50.0,174.8,36.9,8.12,2.1,112.0,10.9,28.37,9.83,259.4,Severe
Bangalore,2015-07-04,Station_B1,442.3,443.1,159.7,39.0,131.7,14.1,4.21,7.9,138.3,3.45,23.25,7.28,269.7,Very Poor
Bangalore,2015-07-04,Station_B2,342.9,555.2,57.9,133.6,163.4,33.5,8.46,91.9,136.1,10.22,13.34,9.55,409.0,Severe
Delhi,2015-07-05,Station_D1,126.8,319.0,167.1,128.3,148.8,40.8,1.4,8.2,16.8,19.66,13.39,0.29,81.7,Poor
Delhi,2015-07-05,Station_D2,431.5,20.3,43.8,49.5,103.7,43.9,1.28,51.6,23.0,18.77,19.72,7.26,189.7,Moderate
Mumbai,2015-07-05,Station_M1,461.7,280.3,32.8,142.2,18.4,23.0,4.73,22.2,119.1,3.61,27.51,3.22,48.0,Good
Mumbai,2015-07-05,Station_M2,344.9,336.7,165.2,100.5,185.0,20.7,8.0,10.0,95.0,11.91,13.54,1.13,134.5,Moderate
Chennai,2015-07-05,Station_C1,323.4,100.5,12.6,35.0,86.9,4.2,7.9,81.9,13.8,10.82,2.03,6.17,466.5,Poor
Chennai,2015-07-05,Station_C2,386.8,598.1,65.7,61.9,100.5,37.5,2.41,73.0,53.2,11.62,13.97,7.61,228.2,Severe
Kolkata,2015-07-05,Station_K1,130.9,315.5,63.6,98.2,246.5,26.5,1.65,85.0,53.0,13.33,8.28,5.47,208.1,Very Poor
Kolkata,2015-07-05,Station_K2,298.4,140.0,134.4,64.0,177.0,4.1,8.05,3.3,38.5,7.06,24.07,3.91,480.5,Very Poor
Bangalore,2015-07-05,Station_B1,142.9,419.0,118.6,72.7,125.3,40.7,4.73,45.2,84.7,17.9,6.96,0.02,64.8,Good
Bangalore,2015-07-05,Station_B2,183.3,124.1,16.6,44.8,0.8,46.7,2.34,30.2,134.2,16.18,0.38,0.06,304.1,Moderate
Delhi,2015-07-06,Station_D1,374.4,375.4,40.5,65.3,176.8,21.4,7.45,75.5,168.0,17.95,16.36,9.24,439.7,Moderate
Delhi,2015-07-06,Station_D2,44.4,239.6,2.1,124.7,122.7,0.9,7.85,83.9,52.4,19.83,15.49,3.41,470.6,Very Poor
Mumbai,2015-07-06,Station_M1,151.5,365.1,43.1,134.7,240.5,18.7,5.01,50.3,40.1,13.78,18.64,3.5,466.0,Severe
Mumbai,2015-07-06,Station_M2,487.8,477.8,189.0,11.2,22.4,22.2,9.28,58.4,87.7,16.06,22.67,4.44,372.3,Very Poor
Chennai,2015-07-06,Station_C1,314.0,477.4,187.9,81.0,55.3,26.9,7.0,89.6,121.1,3.97,3.57,0.31,287.7,Poor
Chennai,2015-07-06,Station_C2,192.8,481.0,167.8,142.9,43.1,44.3,0.21,5.2,125.1,3.53,20.11,3.13,200.1,Moderate
Kolkata,2015-07-06,Station_K1,383.1,474.5,10.5,131.4,83.0,25.9,8.2,59.6,5.7,16.29,2.03,2.2,124.3,Good
Kolkata,2015-07-06,Station_K2,401.6,244.9,200.0,76.3,81.5,8.5,9.21,51.0,55.1,11.96,8.21,4.39,219.7,Satisfactory
Bangalore,2015-07-06,Station_B1,120.9,23.9,174.0,22.5,33.4,31.2,0.32,0.4,64.4,13.51,3.65,1.26,294.0,Satisfactory
Bangalore,2015-07-06,Station_B2,298.3,134.9,198.9,38.4,205.2,19.1,8.89,22.5,153.0,19.44,6.2,4.05,158.1,Satisfactory
Delhi,2015-07-07,Station_D1,262.8,451.7,54.2,67.7,34.7,13.7,8.43,9.1,191.3,16.9,1.06,2.05,399.7,Severe
Delhi,2015-07-07,Station_D2,123.6,325.1,113.2,132.4,207.6,1.8,9.21,96.5,53.8,14.91,6.62,5.88,376.3,Moderate
Mumbai,2015-07-07,Station_M1,109.1,318.3,30.3,53.9,210.2,32.2,0.77,56.8,115.4,13.02,13.93,3.44,274.1,Poor
Mumbai,2015-07-07,Station_M2,355.0,491.1,188.2,146.6,236.3,21.2,9.45,36.3,52.6,15.65,11.34,5.62,130.6,Satisfactory
Chennai,2015-07-07,Station_C1,384.5,592.3,81.6,33.2,81.2,16.4,3.85,31.2,31.6,9.58,14.64,3.73,216.3,Severe
Chennai,2015-07-07,Station_C2,349.3,198.1,92.1,12.8,67.3,30.3,0.0,2.6,10.1,16.44,24.98,8.14,248.4,Satisfactory
Kolkata,2015-07-07,Station_K1,190.5,507.3,87.7,94.9,91.2,48.8,7.6,16.8,144.7,17.29,23.66,7.08,174.6,Good
Kolkata,2015-07-07,Station_K2,153.2,5.3,129.8,149.9,60.7,8.0,1.28,93.4,142.6,8.78,18.87,7.9,183.3,Moderate
Bangalore,2015-07-07,Station_B1,285.5,415.4,120.5,43.6,233.7,3.3,3.25,90.5,152.5,6.49,10.19,6.85,238.7,Moderate
Bangalore,2015-07-07,Station_B2,128.3,516.0,4.0,95.1,125.3,41.6,7.24,34.4,94.2,2.09,29.61,7.78,497.3,Satisfactory
Delhi,2015-07-08,Station_D1,316.0,307.4,39.7,44.8,104.6,43.7,9.54,16.3,124.3,14.06,2.98,1.15,87.2,Very Poor
Delhi,2015-07-08,Station_D2,142.5,376.5,160.4,129.1,93.6,31.5,9.53,62.2,100.2,11.99,11.85,0.82,353.2,Poor
