City,Datetime,Station,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Bangalore,2015-01-05 04:00:00,Station_B2,73.0,558.1,11.5,13.1,201.6,12.3,3.52,61.2,70.0,16.37,1.68,4.97,179.4,Good
Delhi,2015-01-05 05:00:00,Station_D1,328.5,245.4,169.4,12.8,4.8,22.0,2.79,6.6,1.9,16.83,4.46,4.0,352.2,Poor
Delhi,2015-01-05 05:00:00,Station_D2,407.5,295.4,184.4,138.4,173.4,3.3,2.04,14.9,56.8,15.74,28.81,3.99,94.5,Satisfactory
Mumbai,2015-01-05 05:00:00,Station_M1,250.0,407.0,2.1,83.2,218.7,27.9,2.75,45.1,55.5,12.11,13.18,9.19,421.6,Very Poor
Mumbai,2015-01-05 05:00:00,Station_M2,169.7,280.4,84.7,57.1,214.6,17.6,6.26,82.0,63.4,4.27,11.3,4.35,43.2,Good
Chennai,2015-01-05 05:00:00,Station_C1,206.2,586.6,76.5,10.2,130.7,35.4,3.97,89.1,148.9,9.26,15.77,0.02,338.1,Very Poor
Chennai,2015-01-05 05:00:00,Station_C2,454.1,564.0,118.8,126.0,32.3,2.5,1.99,54.5,37.0,12.3,23.84,6.43,5.0,Good
Kolkata,2015-01-05 05:00:00,Station_K1,312.5,404.6,140.8,27.4,179.5,24.7,0.6,2.8,118.1,11.89,13.96,2.85,33.3,Very Poor
Kolkata,2015-01-05 05:00:00,Station_K2,170.9,99.6,138.0,71.1,45.5,14.5,2.69,12.0,96.7,13.63,23.88,8.15,41.4,Severe
Bangalore,2015-01-05 05:00:00,Station_B1,207.1,64.9,128.2,54.4,15.4,13.2,4.18,41.1,132.4,16.74,17.61,3.96,413.5,Moderate
Bangalore,2015-01-05 05:00:00,Station_B2,196.9,40.6,174.4,44.5,6.7,28.9,2.4,77.4,187.1,2.17,9.62,4.42,320.9,Moderate
Delhi,2015-01-05 06:00:00,Station_D1,333.6,262.2,123.3,145.3,214.8,6.6,1.14,53.6,178.8,2.62,13.11,3.41,288.3,Very Poor
Delhi,2015-01-05 06:00:00,Station_D2,198.2,130.7,170.5,134.8,123.5,9.9,5.46,86.6,38.0,1.93,20.65,0.64,433.7,Poor
Mumbai,2015-01-05 06:00:00,Station_M1,370.2,120.1,187.0,29.0,16.7,23.8,9.29,39.7,94.0,0.92,16.11,5.12,399.2,Poor
Mumbai,2015-01-05 06:00:00,Station_M2,14.1,203.5,1.5,123.7,189.7,21.6,8.8,80.2,76.7,11.51,25.22,2.97,169.6,Very Poor
Chennai,2015-01-05 06:00:00,Station_C1,152.4,5.4,195.4,74.1,84.6,36.3,8.5,27.0,182.1,14.16,28.73,3.61,210.3,Satisfactory
Chennai,2015-01-05 06:00:00,Station_C2,470.6,69.5,193.8,86.5,141.6,24.6,2.04,43.3,26.0,0.8,2.63,7.6,124.3,Very Poor
Kolkata,2015-01-05 06:00:00,Station_K1,94.3,129.4,168.9,28.3,28.0,0.7,9.15,1.4,76.3,2.37,3.23,9.1,48.7,Severe
Kolkata,2015-01-05 06:00:00,Station_K2,22.8,381.3,86.9,57.8,210.1,13.9,1.09,74.2,82.3,16.32,20.55,5.86,175.5,Satisfactory
Bangalore,2015-01-05 06:00:00,Station_B1,55.8,107.4,189.1,43.2,128.8,19.4,1.34,27.7,99.5,7.02,25.97,3.21,306.1,Poor
Bangalore,2015-01-05 06:00:00,Station_B2,350.1,153.1,15.3,45.4,165.4,49.3,0.46,12.8,84.4,4.87,24.78,7.69,8.8,Good
Delhi,2015-01-05 07:00:00,Station_D1,258.0,192.5,2.2,109.4,128.6,32.0,1.34,27.5,41.4,1.89,4.1,8.7,74.9,Very Poor
Delhi,2015-01-05 07:00:00,Station_D2,414.8,364.4,46.1,50.4,98.7,26.6,4.19,15.3,111.3,5.01,14.53,3.13,289.0,Very Poor
Mumbai,2015-01-05 07:00:00,Station_M1,161.2,451.6,126.3,106.2,233.7,24.9,7.91,79.6,11.8,18.7,10.29,5.44,10.9,Severe
Mumbai,2015-01-05 07:00:00,Station_M2,149.8,215.2,37.1,96.3,180.0,32.4,7.12,93.7,99.3,14.8,11.63,1.41,456.4,Very Poor
Chennai,2015-01-05 07:00:00,Station_C1,53.9,94.0,137.4,108.4,51.1,36.2,3.96,78.1,42.9,5.13,27.24,7.57,319.8,Very Poor
Chennai,2015-01-05 07:00:00,Station_C2,468.9,595.3,145.7,134.5,144.6,27.1,6.9,2.7,164.2,6.01,7.09,3.99,424.1,Moderate
Kolkata,2015-01-05 07:00:00,Station_K1,434.1,331.4,41.8,95.5,207.1,19.9,5.72,58.5,81.8,13.67,18.15,5.99,155.4,Satisfactory
Kolkata,2015-01-05 07:00:00,Station_K2,306.9,500.5,56.7,125.4,181.7,1.3,4.57,47.2,0.5,9.18,19.72,1.4,224.2,Moderate
Bangalore,2015-01-05 07:00:00,Station_B1,10.4,101.6,173.9,46.3,229.8,36.3,8.24,13.5,137.7,17.22,7.34,0.47,358.3,Satisfactory
Bangalore,2015-01-05 07:00:00,Station_B2,251.9,563.7,184.8,48.8,171.8,1.3,5.38,54.0,167.6,7.55,25.21,6.44,189.5,Poor
Delhi,2015-01-05 08:00:00,Station_D1,166.2,20.7,47.9,137.1,112.4,47.1,6.78,30.2,59.6,6.46,28.29,3.68,89.3,Moderate
Delhi,2015-01-05 08:00:00,Station_D2,464.7,76.9,128.8,57.9,37.3,5.6,9.82,22.0,46.8,12.0,10.76,1.13,35.0,Good
Mumbai,2015-01-05 08:00:00,Station_M1,305.6,56.4,157.4,32.1,45.8,40.3,9.4,84.8,165.4,2.63,8.6,8.8,481.9,Severe
Mumbai,2015-01-05 08:00:00,Station_M2,41.1,447.6,21.8,52.5,56.5,46.1,1.18,59.5,30.5,3.36,10.86,2.05,312.3,Satisfactory
Chennai,2015-01-05 08:00:00,Station_C1,134.3,118.7,179.5,38.6,91.4,29.4,9.04,32.4,96.7,11.79,9.06,5.79,80.1,Severe
Chennai,2015-01-05 08:00:00,Station_C2,401.1,471.8,80.3,44.8,85.6,23.4,6.91,31.7,40.9,15.8,3.31,8.5,87.0,Good
Kolkata,2015-01-05 08:00:00,Station_K1,258.3,286.5,195.7,122.8,43.4,30.7,5.08,54.4,103.9,9.83,14.96,9.76,272.2,Good
Kolkata,2015-01-05 08:00:00,Station_K2,462.7,446.0,143.2,145.5,151.4,46.3,1.27,94.6,141.3,2.96,5.1,3.21,346.3,Severe
Bangalore,2015-01-05 08:00:00,Station_B1,483.4,599.8,178.7,66.4,165.9,3.4,9.03,84.9,154.7,12.17,23.56,6.79,20.9,Moderate
Bangalore,2015-01-05 08:00:00,Station_B2,256.0,214.2,37.9,80.2,112.0,2.7,2.71,76.8,75.5,18.27,21.92,2.96,307.2,Moderate
Delhi,2015-01-05 09:00:00,Station_D1,205.2,352.5,71.1,120.4,119.3,28.2,4.62,81.7,32.1,15.8,15.76,4.52,443.8,Very Poor
Delhi,2015-01-05 09:00:00,Station_D2,348.0,266.7,50.8,134.0,7.2,36.5,6.5,38.3,10.9,2.89,10.39,5.41,260.4,Severe
Mumbai,2015-01-05 09:00:00,Station_M1,103.2,519.3,54.8,25.0,221.5,12.3,6.85,72.2,94.3,8.09,4.87,0.88,101.5,Good
Mumbai,2015-01-05 09:00:00,Station_M2,341.2,208.3,194.1,80.4,130.1,7.2,3.55,71.1,45.1,1.34,2.49,2.19,439.8,Very Poor
Chennai,2015-01-05 09:00:00,Station_C1,258.9,51.6,139.9,127.7,163.2,29.5,6.68,4.0,187.6,3.43,19.98,5.45,141.3,Good
Chennai,2015-01-05 09:00:00,Station_C2,268.4,49.7,140.8,112.0,110.4,40.6,7.73,68.3,84.9,11.33,14.33,7.81,282.5,Poor
Kolkata,2015-01-05 09:00:00,Station_K1,369.9,403.8,27.3,99.7,48.2,37.5,0.53,79.0,159.9,5.11,10.5,6.21,309.7,Very Poor
Kolkata,2015-01-05 09:00:00,Station_K2,365.0,540.5,166.2,1.4,175.1,39.4,1.49,43.0,161.5,17.22,22.58,2.25,390.0,Satisfactory
Bangalore,2015-01-05 09:00:00,Station_B1,224.8,179.8,153.0,130.1,165.7,9.8,3.5,69.8,94.7,7.37,6.66,8.06,168.5,Moderate
Bangalore,2015-01-05 09:00:00,Station_B2,496.9,303.8,27.8,97.9,43.5,14.8,3.38,13.9,71.6,15.52,9.18,3.25,401.4,Poor
Delhi,2015-01-05 10:00:00,Station_D1,63.6,497.9,156.5,74.6,100.2,43.8,6.37,86.6,174.3,8.17,5.67,0.33,424.8,Good
Delhi,2015-01-05 10:00:00,Station_D2,209.0,410.0,26.5,124.7,159.7,39.5,0.47,91.5,33.1,9.6,23.74,2.61,362.5,Moderate
Mumbai,2015-01-05 10:00:00,Station_M1,344.0,34.0,122.2,138.1,179.8,7.2,6.39,64.3,163.6,6.33,5.44,0.94,41.1,Severe
Mumbai,2015-01-05 10:00:00,Station_M2,474.0,214.6,61.2,92.5,184.8,7.8,9.33,86.2,186.7,4.63,10.05,1.19,174.1,Good
Chennai,2015-01-05 10:00:00,Station_C1,296.3,113.4,23.9,135.4,115.5,13.7,5.73,71.7,59.4,13.4,14.51,3.97,262.3,Good
Chennai,2015-01-05 10:00:00,Station_C2,235.3,327.2,93.8,108.4,230.0,28.2,6.19,10.8,160.4,17.17,6.71,2.01,272.0,Very Poor
Kolkata,2015-01-05 10:00:00,Station_K1,320.3,235.7,106.7,12.8,47.3,42.2,7.58,44.6,14.9,3.58,9.41,5.83,413.0,Poor
Kolkata,2015-01-05 10:00:00,Station_K2,479.0,539.6,156.6,45.9,19.3,44.4,1.43,4.2,183.3,17.06,3.4,4.33,411.6,Poor
Bangalore,2015-01-05 10:00:00,Station_B1,274.1,564.7,18.3,28.8,82.3,36.7,4.13,7.4,143.0,6.61,26.88,8.57,321.3,Very Poor
Bangalore,2015-01-05 10:00:00,Station_B2,224.4,216.6,186.3,18.3,166.1,4.7,3.01,83.3,145.9,4.79,17.67,4.7,34.1,Satisfactory
Delhi,2015-01-05 11:00:00,Station_D1,313.7,501.0,170.4,99.1,221.4,15.9,1.15,70.4,71.0,15.4,15.24,8.28,235.4,Very Poor
Delhi,2015-01-05 11:00:00,Station_D2,230.0,583.2,38.4,141.2,197.8,30.9,1.39,47.8,12.7,9.8,5.91,1.48,43.5,Satisfactory
Mumbai,2015-01-05 11:00:00,Station_M1,297.4,177.8,85.8,108.2,73.5,40.6,5.13,42.2,77.5,13.59,14.62,7.01,431.1,Poor
Mumbai,2015-01-05 11:00:00,Station_M2,415.9,274.9,192.4,43.8,10.0,28.2,5.23,57.2,97.6,2.32,7.91,9.76,326.0,Moderate
Chennai,2015-01-05 11:00:00,Station_C1,23.6,130.5,71.6,126.6,247.9,14.2,9.02,4.7,107.2,12.83,13.42,9.83,149.9,Severe
Chennai,2015-01-05 11:00:00,Station_C2,404.5,563.7,92.4,25.3,182.4,40.0,1.74,3.4,91.9,19.65,28.95,9.0,464.7,Poor
Kolkata,2015-01-05 11:00:00,Station_K1,70.8,386.9,2.9,0.0,195.8,27.5,4.56,92.2,64.8,2.49,12.85,8.94,377.5,Very Poor
Kolkata,2015-01-05 11:00:00,Station_K2,215.3,117.0,125.5,5.2,40.2,22.4,1.76,60.7,46.2,15.06,9.28,3.12,230.5,Severe
Bangalore,2015-01-05 11:00:00,Station_B1,52.2,597.7,187.0,130.8,52.7,23.8,2.94,94.9,3.2,13.13,9.85,5.45,436.0,Moderate
Bangalore,2015-01-05 11:00:00,Station_B2,118.9,72.1,57.9,128.2,214.9,41.5,4.77,12.5,26.0,15.13,1.66,4.62,123.5,Satisfactory
Delhi,2015-01-05 12:00:00,Station_D1,388.3,339.0,30.2,5.4,81.7,20.4,1.94,65.5,52.3,1.21,18.31,2.04,460.5,Satisfactory
Delhi,2015-01-05 12:00:00,Station_D2,179.7,592.6,171.5,23.5,136.7,44.0,9.96,66.8,178.8,12.12,15.02,1.44,132.9,Severe
Mumbai,2015-01-05 12:00:00,Station_M1,274.8,44.0,73.8,145.7,51.5,11.1,5.28,59.3,90.3,18.58,21.09,5.13,444.9,Moderate
Mumbai,2015-01-05 12:00:00,Station_M2,201.2,499.0,82.5,42.0,159.7,46.3,6.06,86.3,103.5,15.23,6.78,7.4,401.5,Poor
Chennai,2015-01-05 12:00:00,Station_C1,485.9,68.2,171.7,103.2,63.6,20.8,6.3,36.3,28.2,8.44,22.92,5.09,414.8,Severe
Chennai,2015-01-05 12:00:00,Station_C2,456.3,276.9,86.3,11.1,216.4,37.3,0.13,86.6,16.6,13.28,20.61,9.7,370.2,Satisfactory
Kolkata,2015-01-05 12:00:00,Station_K1,242.1,136.0,191.0,45.7,125.6,42.6,2.87,86.9,108.6,2.03,23.59,0.06,2.2,Severe
Kolkata,2015-01-05 12:00:00,Station_K2,0.6,249.4,170.5,9.5,136.2,27.2,4.47,85.2,101.2,6.52,17.14,5.94,456.8,Very Poor
Bangalore,2015-01-05 12:00:00,Station_B1,266.4,78.6,67.1,122.6,176.9,10.0,1.72,38.5,55.8,10.8,22.74,4.76,70.0,Good
Bangalore,2015-01-05 12:00:00,Station_B2,420.7,394.6,85.6,101.5,12.6,1.6,7.63,96.0,116.7,5.19,0.34,0.98,468.0,Good
Delhi,2015-01-05 13:00:00,Station_D1,88.9,437.6,61.9,115.7,20.9,34.6,3.4,96.5,0.3,14.91,3.86,2.63,0.0,Very Poor
Delhi,2015-01-05 13:00:00,Station_D2,30.1,174.8,77.6,134.6,21.1,25.4,3.91,81.9,163.2,3.25,16.27,4.49,155.7,Moderate
Mumbai,2015-01-05 13:00:00,Station_M1,220.7,265.4,73.0,88.1,201.8,38.6,3.32,78.1,41.6,15.28,25.55,8.22,272.3,Very Poor
Mumbai,2015-01-05 13:00:00,Station_M2,204.3,576.7,100.2,120.9,204.7,39.0,2.21,0.5,21.4,2.56,1.07,3.46,112.9,Good
Chennai,2015-01-05 13:00:00,Station_C1,334.4,366.7,192.5,102.7,97.8,3.3,9.53,92.5,193.2,10.69,0.51,6.74,430.2,Moderate
Chennai,2015-01-05 13:00:00,Station_C2,40.2,104.5,168.0,108.5,40.9,4.1,2.08,19.0,74.2,0.28,17.72,7.4,3.6,Moderate
Kolkata,2015-01-05 13:00:00,Station_K1,176.6,422.7,30.1,80.1,110.2,11.1,7.07,96.6,10.4,19.5,20.02,7.48,369.9,Good
Kolkata,2015-01-05 13:00:00,Station_K2,49.6,261.0,107.7,106.3,200.9,47.3,6.86,78.3,56.6,10.4,6.88,2.27,82.9,Moderate
Bangalore,2015-01-05 13:00:00,Station_B1,460.2,49.0,104.0,54.6,22.8,9.4,3.38,11.4,93.2,5.39,19.41,0.53,346.6,Moderate
Bangalore,2015-01-05 13:00:00,Station_B2,420.0,569.8,40.3,83.2,186.7,1.0,6.26,28.5,196.4,15.6,10.39,8.42,156.5,Poor
Delhi,2015-01-05 14:00:00,Station_D1,445.4,238.4,189.4,44.0,106.0,3.7,4.35,56.0,64.4,18.22,8.44,8.24,498.4,Very Poor
Delhi,2015-01-05 14:00:00,Station_D2,8.7,292.9,184.3,87.1,212.2,25.1,6.81,83.0,18.5,12.87,1.02,0.73,193.5,Poor
Mumbai,2015-01-05 14:00:00,Station_M1,470.8,563.2,137.2,45.1,234.4,7.4,4.76,4.0,137.4,3.53,15.84,4.49,445.8,Severe
Mumbai,2015-01-05 14:00:00,Station_M2,190.5,341.6,91.1,80.7,85.5,5.3,8.85,41.5,17.2,9.63,12.59,9.25,446.0,Satisfactory
Chennai,2015-01-05 14:00:00,Station_C1,308.9,480.3,135.1,63.0,39.3,31.7,3.75,92.7,192.2,15.37,11.55,9.0,58.4,Very Poor
Chennai,2015-01-05 14:00:00,Station_C2,232.8,129.3,149.2,23.4,32.8,48.6,0.63,91.2,40.8,10.54,4.5,2.97,15.5,Severe
Kolkata,2015-01-05 14:00:00,Station_K1,99.6,50.8,89.0,106.3,3.0,7.8,1.97,22.3,135.0,2.15,29.3,8.3,466.7,Severe
Kolkata,2015-01-05 14:00:00,Station_K2,114.7,99.8,94.7,82.1,175.2,44.8,2.72,7.9,153.4,9.26,18.34,4.6,193.5,Very Poor
Bangalore,2015-01-05 14:00:00,Station_B1,422.6,185.0,169.7,140.0,176.6,12.6,1.8,46.0,165.7,6.3,6.98,5.38,373.7,Poor
Bangalore,2015-01-05 14:00:00,Station_B2,334.1,448.1,155.5,16.9,77.1,30.4,6.07,24.6,83.5,4.11,18.2,7.75,422.3,Moderate
Delhi,2015-01-05 15:00:00,Station_D1,338.0,569.5,178.5,10.9,160.0,24.2,8.79,53.0,14.1,16.36,8.72,3.33,142.2,Satisfactory
Delhi,2015-01-05 15:00:00,Station_D2,498.6,268.2,61.4,92.7,236.1,20.8,6.84,45.5,94.7,3.91,10.59,7.71,210.1,Very Poor
Mumbai,2015-01-05 15:00:00,Station_M1,144.9,312.7,69.6,95.7,170.4,0.7,3.88,34.7,47.1,18.4,29.6,4.67,337.0,Severe
Mumbai,2015-01-05 15:00:00,Station_M2,243.5,555.5,98.3,141.8,215.4,47.6,5.82,27.0,174.6,18.2,1.07,4.18,321.1,Poor
Chennai,2015-01-05 15:00:00,Station_C1,119.3,546.6,59.0,7.6,212.8,40.1,4.7,70.4,125.1,15.65,11.19,6.46,171.1,Good
Chennai,2015-01-05 15:00:00,Station_C2,83.8,49.4,122.1,19.4,206.2,24.7,5.09,66.2,137.8,18.04,4.66,7.62,469.6,Severe
Kolkata,2015-01-05 15:00:00,Station_K1,52.8,235.5,146.8,24.0,73.9,23.6,6.38,56.4,63.3,0.93,7.09,2.64,119.0,Moderate
Kolkata,2015-01-05 15:00:00,Station_K2,43.0,550.7,192.6,59.2,217.7,32.9,3.91,94.0,56.5,3.17,24.05,4.28,30.1,Severe
Bangalore,2015-01-05 15:00:00,Station_B1,69.2,165.5,147.3,126.4,152.9,16.6,6.33,71.6,157.9,19.11,22.53,9.96,165.0,Satisfactory
Bangalore,2015-01-05 15:00:00,Station_B2,319.9,471.6,73.6,120.7,117.0,17.4,7.36,99.7,139.5,3.17,23.69,9.4,463.4,Moderate
Delhi,2015-01-05 16:00:00,Station_D1,104.3,293.2,32.5,88.9,151.8,15.1,8.94,53.3,174.8,3.93,29.28,7.26,203.1,Poor
Delhi,2015-01-05 16:00:00,Station_D2,342.7,223.7,49.0,77.7,196.6,46.2,4.69,13.9,5.6,2.34,14.38,3.74,220.5,Good
Mumbai,2015-01-05 16:00:00,Station_M1,355.8,298.5,121.4,35.5,43.8,31.7,5.08,69.6,184.1,6.62,7.33,9.36,313.3,Good
Mumbai,2015-01-05 16:00:00,Station_M2,485.9,419.9,151.1,8.6,73.6,24.8,6.98,21.6,174.4,2.59,21.18,7.26,4.1,Poor
Chennai,2015-01-05 16:00:00,Station_C1,131.1,192.8,57.6,104.9,18.1,16.6,3.63,60.7,158.7,18.57,15.86,4.57,401.4,Good
Chennai,2015-01-05 16:00:00,Station_C2,207.6,321.5,72.0,123.1,79.4,10.8,3.36,81.8,108.7,5.99,21.4,7.63,42.1,Severe
Kolkata,2015-01-05 16:00:00,Station_K1,298.6,248.4,160.6,80.7,233.8,1.7,9.7,49.3,119.3,8.72,0.89,7.57,139.2,Severe
Kolkata,2015-01-05 16:00:00,Station_K2,82.9,100.1,102.3,54.7,199.0,24.1,8.99,58.3,158.8,11.81,2.69,2.6,127.5,Very Poor
Bangalore,2015-01-05 16:00:00,Station_B1,147.5,82.9,104.1,56.8,80.5,1.5,0.5,73.3,57.2,0.71,16.71,3.93,193.6,Poor
Bangalore,2015-01-05 16:00:00,Station_B2,137.7,211.9,46.2,115.3,70.3,22.2,4.82,73.2,133.0,2.84,8.26,5.81,212.0,Good
Delhi,2015-01-05 17:00:00,Station_D1,489.3,595.4,87.3,125.0,146.6,36.2,1.36,87.5,105.1,14.61,7.89,4.13,289.6,Moderate
Delhi,2015-01-05 17:00:00,Station_D2,473.4,297.6,121.6,51.1,65.9,42.4,9.41,40.4,132.5,4.69,5.58,8.09,426.0,Moderate
Mumbai,2015-01-05 17:00:00,Station_M1,319.7,113.7,167.9,12.3,125.3,48.7,4.91,44.4,83.2,12.63,20.84,0.28,384.1,Satisfactory
Mumbai,2015-01-05 17:00:00,Station_M2,167.4,218.3,99.1,3.2,121.6,11.0,1.05,25.6,23.3,0.97,4.12,2.61,40.3,Severe
Chennai,2015-01-05 17:00:00,Station_C1,342.0,346.2,90.1,83.6,81.8,35.7,2.48,76.6,173.8,10.03,25.07,0.21,254.8,Poor
Chennai,2015-01-05 17:00:00,Station_C2,157.8,440.8,71.0,106.1,19.2,2.4,2.4,7.4,85.7,11.29,16.6,3.51,235.5,Severe
Kolkata,2015-01-05 17:00:00,Station_K1,2.7,517.8,96.0,6.5,248.7,44.5,2.2,44.9,50.1,6.76,28.45,3.67,175.1,Moderate
Kolkata,2015-01-05 17:00:00,Station_K2,247.6,16.2,0.5,9.3,48.6,33.0,6.08,42.7,49.8,19.93,0.99,9.17,199.3,Severe
Bangalore,2015-01-05 17:00:00,Station_B1,190.2,580.0,160.8,38.1,226.9,42.6,5.06,78.8,74.6,19.33,20.16,8.98,320.3,Severe
Bangalore,2015-01-05 17:00:00,Station_B2,148.9,225.3,104.5,52.8,123.4,29.0,5.5,51.1,60.7,11.43,1.68,0.67,191.8,Moderate
Delhi,2015-01-05 18:00:00,Station_D1,231.6,513.3,23.7,87.7,59.6,11.3,3.8,42.5,116.6,11.42,19.1,3.04,465.0,Poor
Delhi,2015-01-05 18:00:00,Station_D2,200.9,174.0,141.2,16.4,135.8,35.8,0.09,82.1,108.4,18.25,19.41,6.25,300.0,Severe
Mumbai,2015-01-05 18:00:00,Station_M1,94.8,193.4,39.1,22.1,187.2,1.4,2.03,17.3,166.0,1.14,10.57,0.89,64.8,Poor
Mumbai,2015-01-05 18:00:00,Station_M2,45.9,404.1,104.2,50.3,118.9,5.8,0.0,76.5,168.6,14.04,27.2,2.65,28.6,Poor
Chennai,2015-01-05 18:00:00,Station_C1,399.6,379.0,151.9,118.0,128.7,11.9,5.76,77.9,118.0,19.47,12.68,0.57,290.4,Satisfactory
Chennai,2015-01-05 18:00:00,Station_C2,343.3,128.4,183.1,133.2,3.2,1.3,9.39,86.3,26.9,6.05,20.09,1.92,214.1,Poor
Kolkata,2015-01-05 18:00:00,Station_K1,218.2,159.1,156.6,48.9,136.8,45.6,8.92,17.5,119.7,19.08,11.42,1.94,473.8,Good
Kolkata,2015-01-05 18:00:00,Station_K2,358.9,570.8,154.5,147.2,127.8,14.3,9.71,83.6,61.9,11.99,19.65,3.29,479.1,Poor
Bangalore,2015-01-05 18:00:00,Station_B1,11.1,56.7,94.1,34.6,96.8,33.6,0.89,87.2,55.4,12.72,6.12,1.88,341.7,Good
Bangalore,2015-01-05 18:00:00,Station_B2,350.2,189.3,178.4,26.7,180.4,6.8,8.93,94.0,104.1,19.65,13.03,2.54,369.8,Good
Delhi,2015-01-05 19:00:00,Station_D1,33.0,361.6,137.1,54.5,190.1,32.3,8.83,85.0,90.5,11.76,1.05,1.46,114.0,Moderate
Delhi,2015-01-05 19:00:00,Station_D2,257.7,402.2,139.3,80.1,29.5,49.2,6.61,80.4,107.7,13.42,20.93,0.99,441.4,Moderate
Mumbai,2015-01-05 19:00:00,Station_M1,489.0,216.8,141.9,124.7,91.8,17.5,2.24,66.2,61.8,8.97,28.6,0.2,441.0,Poor
Mumbai,2015-01-05 19:00:00,Station_M2,416.5,506.0,79.3,38.3,10.0,31.9,6.77,73.7,75.5,17.62,25.08,1.06,196.9,Good
Chennai,2015-01-05 19:00:00,Station_C1,292.7,424.6,198.7,28.4,160.9,42.4,9.32,4.3,62.5,18.73,29.44,1.85,83.0,Good
Chennai,2015-01-05 19:00:00,Station_C2,397.1,68.1,177.6,69.8,180.6,16.3,0.67,12.1,95.6,14.18,21.44,5.54,397.5,Very Poor
Kolkata,2015-01-05 19:00:00,Station_K1,312.4,360.0,4.1,28.6,139.2,20.9,2.21,50.4,178.4,15.95,20.3,2.65,105.6,Moderate
Kolkata,2015-01-05 19:00:00,Station_K2,292.3,146.2,163.3,47.5,19.9,34.8,8.66,21.5,90.5,8.54,1.08,2.91,381.0,Moderate
Bangalore,2015-01-05 19:00:00,Station_B1,126.7,393.7,71.6,9.5,164.3,4.3,8.19,64.1,107.2,8.44,2.44,3.52,64.1,Moderate
Bangalore,2015-01-05 19:00:00,Station_B2,471.6,451.5,181.5,89.3,81.2,6.9,6.02,27.4,150.2,10.96,14.91,1.92,136.7,Very Poor
Delhi,2015-01-05 20:00:00,Station_D1,475.6,396.1,97.8,124.6,191.2,34.5,8.77,39.5,51.1,10.29,14.43,8.18,170.5,Very Poor
Delhi,2015-01-05 20:00:00,Station_D2,219.1,86.9,136.7,130.1,197.8,23.3,6.16,65.5,32.7,8.12,23.63,7.01,38.5,Satisfactory
Mumbai,2015-01-05 20:00:00,Station_M1,397.5,438.4,140.8,64.0,186.5,43.7,8.64,44.9,181.2,11.14,3.14,8.32,352.8,Poor
Mumbai,2015-01-05 20:00:00,Station_M2,58.4,32.2,72.8,15.2,46.5,46.9,8.68,14.9,167.0,18.65,25.95,6.41,222.2,Good
Chennai,2015-01-05 20:00:00,Station_C1,121.5,30.2,32.7,5.3,0.3,2.5,1.65,29.4,92.9,16.87,10.67,3.95,174.2,Good
Chennai,2015-01-05 20:00:00,Station_C2,251.8,28.0,51.0,91.4,14.5,23.2,9.9,25.3,16.9,16.86,25.82,2.95,484.6,Poor
Kolkata,2015-01-05 20:00:00,Station_K1,322.7,517.1,98.6,128.1,218.4,25.5,5.15,29.3,1.5,14.99,7.62,0.1,309.3,Good
Kolkata,2015-01-05 20:00:00,Station_K2,243.9,408.9,161.9,101.5,102.5,23.9,7.08,18.8,98.2,2.74,28.05,9.26,178.9,Good
Bangalore,2015-01-05 20:00:00,Station_B1,296.7,445.6,64.8,7.0,170.6,17.4,7.78,94.0,25.4,7.97,20.57,3.51,422.1,Poor
Bangalore,2015-01-05 20:00:00,Station_B2,452.6,221.8,67.9,60.7,207.9,19.7,3.73,81.2,184.4,0.11,28.58,5.32,129.1,Severe
Delhi,2015-01-05 21:00:00,Station_D1,107.0,48.6,160.5,119.2,237.1,34.7,4.71,15.2,19.2,18.88,7.68,0.31,210.7,Poor
Delhi,2015-01-05 21:00:00,Station_D2,394.8,51.0,166.4,52.6,62.9,7.5,2.28,21.4,66.1,10.63,25.45,7.18,201.3,Very Poor
Mumbai,2015-01-05 21:00:00,Station_M1,180.6,120.1,182.1,135.2,112.5,25.3,0.6,83.1,134.2,16.8,2.24,8.39,236.9,Very Poor
Mumbai,2015-01-05 21:00:00,Station_M2,493.2,78.6,94.1,18.2,234.5,23.3,7.23,65.7,66.5,1.03,13.11,5.56,313.5,Poor
Chennai,2015-01-05 21:00:00,Station_C1,133.0,354.3,169.5,28.3,18.5,8.5,9.33,100.0,118.3,12.84,29.5,4.63,198.8,Satisfactory
Chennai,2015-01-05 21:00:00,Station_C2,148.6,90.9,85.9,49.9,191.3,34.9,2.04,68.6,76.9,19.25,8.45,7.57,294.9,Moderate
Kolkata,2015-01-05 21:00:00,Station_K1,141.4,487.8,57.2,33.7,52.4,12.4,2.03,86.3,191.2,8.07,16.46,7.48,193.7,Poor
Kolkata,2015-01-05 21:00:00,Station_K2,102.4,85.0,137.9,31.8,169.0,40.4,4.1,69.3,166.5,13.93,16.33,7.1,225.7,Very Poor
Bangalore,2015-01-05 21:00:00,Station_B1,216.4,357.2,155.5,27.4,248.1,1.1,5.86,19.8,69.3,14.83,9.64,9.86,229.0,Moderate
Bangalore,2015-01-05 21:00:00,Station_B2,179.3,68.4,143.6,120.5,200.6,15.3,7.7,62.9,38.4,15.86,14.89,5.28,473.9,Very Poor
